profileUrl,screenName,userId,name,imgUrl,backgroundImg,bio,website,location,createdAt,followersCount,friendsCount,tweetsCount,certified,following,followedBy,query,timestamp
https://twitter.com/zlj517,zlj517,141627220,Lijian Zhao 赵立坚,https://pbs.twimg.com/profile_images/1279077465676120064/maVlJpBe_normal.jpg,https://pbs.twimg.com/profile_banners/141627220/1587360136,"Spokesman & DDG, Information Department, Foreign Ministry, China. @MFA_China @SpokespersonCHN YouTube https://t.co/owWGn7HxYe Facebook https://t.co/Mkd9zCNrkU",https://t.co/vQFNbly6mP,"Beijing, China",Sat May 08 15:38:36 +0000 2010,1296129,173645,69113,TRUE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/zhang_heqing,zhang_heqing,1.26088E+18,Zhang Heqing张和清,https://pbs.twimg.com/profile_images/1487840836243304448/fZPTzcqe_normal.jpg,https://pbs.twimg.com/profile_banners/1260881050005315586/1647191292,"Counsellor & Director. Culture, tourism, arts & more. Tweets are only personal views, Rts are not necessarily endorsements. https://t.co/GCM8rAPPBp",https://t.co/7A8Mwb1ZQN,Pakistan,Thu May 14 10:34:17 +0000 2020,177126,21800,167362,TRUE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/PDChinese,PDChinese,1531801543,人民日報  People's Daily,https://pbs.twimg.com/profile_images/1246467753252474880/KHLBAK4__normal.jpg,https://pbs.twimg.com/profile_banners/1531801543/1586016046,中國第一大報，帶來最新資訊與熱點新聞 https://t.co/QS9QzcMmHN,https://t.co/iDLiVe2DJv,中國  北京,Wed Jun 19 19:31:19 +0000 2013,776507,299,61263,TRUE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/MFA_China,MFA_China,1.18369E+18,Spokesperson发言人办公室,https://pbs.twimg.com/profile_images/1245983365464862720/geYatUB4_normal.jpg,https://pbs.twimg.com/profile_banners/1183694592433983489/1586016068,"Follow us to know more about China's Diplomacy. 
YouTube https://t.co/owWGn7pWzE 
Facebook https://t.co/Mkd9zD52cs 
Instagram https://t.co/Ibatpyiyli",,中国，北京 Beijing PRC,Mon Oct 14 10:42:48 +0000 2019,443959,192,5668,TRUE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/AmbQinGang,AmbQinGang,1.41724E+18,Qin Gang 秦刚,https://pbs.twimg.com/profile_images/1505884437103403012/Pu-cbMvo_normal.jpg,https://pbs.twimg.com/profile_banners/1417236433878884352/1627305884,Chinese Ambassador to the United States,,,Mon Jul 19 21:34:40 +0000 2021,126405,16,428,TRUE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/allen27410505,allen27410505,1.25841E+18,allen,https://pbs.twimg.com/profile_images/1334099065387171841/9CxPaXX5_normal.jpg,,"Love China,Love the world.
一起正能量，一起爱国，一起讲好中国故事，传递中国声音。",,,Thu May 07 14:53:21 +0000 2020,61335,809,5066,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/guyanmuchan001,guyanmuchan001,1.37647E+18,孤烟暮蝉,https://pbs.twimg.com/profile_images/1376830489516896256/N-Zm9n5K_normal.jpg,https://pbs.twimg.com/profile_banners/1376469670874640386/1617096943,"觀察世界，大國崛起之際
反省自身，小國博弈之時

YT:https://t.co/N3AimLM7Ru…
FB:https://t.co/XE2Ytj0qGI",https://t.co/aIfYx9aqFK,,Mon Mar 29 09:42:28 +0000 2021,25727,50,5679,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/AndyBxxx,AndyBxxx,23499976,Andy Boreham 安柏然,https://pbs.twimg.com/profile_images/1482244277623484418/15IJblV0_normal.jpg,https://pbs.twimg.com/profile_banners/23499976/1647184120,"Kiwi in China 🇳🇿🇨🇳 • Columnist, video @ShanghaiDaily • Host/creator: https://t.co/ufZ8tpylyy • Fudan M.A. • 上海日报 • 复旦大学硕士 • 不是吹捧中国的投机者，而是讲述事实的媒体人",https://t.co/w3defoZTzn,Shanghai,Mon Mar 09 20:58:07 +0000 2009,19096,441,3782,TRUE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/XinhuaChinese,XinhuaChinese,3319804777,New China 中文,https://pbs.twimg.com/profile_images/1246626970172940296/bd30DC_p_normal.jpg,https://pbs.twimg.com/profile_banners/3319804777/1586054215,"這裡既嚴肃，又輕松；
既自然，又人文；
既為你梳理中國發展，也為你关注世界動態；
時事、觀點、視野、娱樂俱全。
了解中國和世界新聞，新華社中文賬號請您收好。",https://t.co/nVlCL0o0bP,Beijing,Wed Aug 19 07:37:55 +0000 2015,1314553,37,51113,TRUE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/XujianingVV,XujianingVV,1.37555E+18,徐嘉苧🍀🌻💤,https://pbs.twimg.com/profile_images/1506130803125751809/23KyKvX-_normal.jpg,https://pbs.twimg.com/profile_banners/1375554044551368704/1633688055,嘉嘉有本难念的经！大号被限流严重，欢迎关注@嘉嘉有本,,,Fri Mar 26 21:04:06 +0000 2021,21618,1142,9017,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/Jerry_grey2002,Jerry_grey2002,4359648797,Jerry's China,https://pbs.twimg.com/profile_images/1493553499065307138/uQq6hwvO_normal.jpg,https://pbs.twimg.com/profile_banners/4359648797/1582638835,"China is a wonderful and diverse country. Surprisingly, many freedoms taken for granted are misunderstood by western trained minds
I'll try and retrain here",https://t.co/dwqnclXdXf,"Zhongshan, Guangdong",Thu Dec 03 08:57:29 +0000 2015,55580,11764,24388,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/harry_shosta,harry_shosta,1.39082E+18,🇨🇳东八区无面者FacelessMen🇨🇳,https://pbs.twimg.com/profile_images/1508309212635406342/aOe0xXfG_normal.jpg,https://pbs.twimg.com/profile_banners/1390821177954738177/1646282197,"中国东八区非著名爱国者🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳互fo必回，希望广交twitter上爱国人士，微博同名👉东八区无面者，国际资讯，财经，体育，娱乐，互相学习，互相分享。小号:@vivalavigas
交流分享与合作均可加微信WeChat:HarryShosta",https://t.co/4CRJnXftyh,Sealords of Braavos,Sat May 08 00:09:53 +0000 2021,14198,8686,12470,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/xingchendahai05,xingchendahai05,1.36195E+18,葉星辰🇭🇰,https://pbs.twimg.com/profile_images/1510624324562014214/h3DJxvMp_normal.jpg,https://pbs.twimg.com/profile_banners/1361945190999552002/1618236354,"一个香港女仔🇨🇳🇭🇰👧
日常政经推📌
在大灣區💰💴💵💶💷
不党不群，眼见为实。🔭
防丟小號@starssea05_ fo 🎀",,佛山,Wed Feb 17 07:47:59 +0000 2021,18172,951,5565,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/gmply5555,gmply5555,1.33E+18,公民评论员⁵,https://pbs.twimg.com/profile_images/1509547911796781056/obqSiCYi_normal.jpg,https://pbs.twimg.com/profile_banners/1330001205293027328/1647421159,立场决定态度,,,Sat Nov 21 04:13:03 +0000 2020,10998,1069,20846,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/MengYan1234,MengYan1234,1.3518E+18,梦 嫣 是 我 🌈 ❤️,https://pbs.twimg.com/profile_images/1477910756255408129/whgidg_s_normal.jpg,https://pbs.twimg.com/profile_banners/1351795317243449347/1628248372,"讲好中国故事，传递好中国声音! 
也请各位随手关注一下 @mengyan1235  @xiaomengyan123
，谢谢啦~❤️
不大看私信，看到眼熟的会回fo，一切随缘啦❤️",,,Wed Jan 20 07:35:05 +0000 2021,24176,776,24908,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/fo88705817,fo88705817,1.2853E+18,II👀落花🇨🇳🇨🇦🇺🇸,https://pbs.twimg.com/profile_images/1285303254230982658/JJiwqRCe_normal.jpg,https://pbs.twimg.com/profile_banners/1285303123943346177/1595861475,不认同自己的民族就不配拥有华夏之魂  【喵喵编辑部】,,All Over the World,Mon Jul 20 19:58:46 +0000 2020,37858,518,8126,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/CrabNJ,CrabNJ,400212860,Jon,https://pbs.twimg.com/profile_images/1313875406055849986/fPyIQOlE_normal.jpg,https://pbs.twimg.com/profile_banners/400212860/1639707769,"爱我中华🇨🇳 团结的中国人不可战胜！会主动屏蔽傻逼。

无产阶级立场+愤世嫉俗嘴炮

达瓦里奇，跟我们一起，狂喷资本主义吧！",,CHINA,Fri Oct 28 17:35:30 +0000 2011,21026,1103,18371,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/gaunclexx,gaunclexx,1.27058E+18,嘉叔🚀🥇🏆LSP,https://pbs.twimg.com/profile_images/1503405222273896452/aHRbzVTX_normal.jpg,https://pbs.twimg.com/profile_banners/1270577500523950082/1620264963,👆🏼【⚠️注意】此人被认证为五毛，长期被欠薪。主要来看呱人、轮子、殖人、高华、民逗们一边臆想自嗨一边又无法改变事实的尴尬样子。欢迎在我面前吠，大声点最好，血压升高更好。我抠着鼻屎看你吠。谢谢。,,,Wed Jun 10 04:44:32 +0000 2020,16540,842,49179,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/KELMAND1,KELMAND1,1.40873E+18,Ezio Mao☢,https://pbs.twimg.com/profile_images/1510141231380119553/TvGM_f67_normal.jpg,https://pbs.twimg.com/profile_banners/1408728834799673351/1639421280,"Nobody exists on purpose. Nobody belongs anywhere. Everybody's gonna die. Come watch Twitts. Wubba Lubba Dub Dub 
Just in case, backup account - @cage9115",,Abgrund,Sat Jun 26 10:08:30 +0000 2021,16868,3868,37483,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/dayana_dy,dayana_dy,8.58593E+17,香港靚女,https://pbs.twimg.com/profile_images/1362685016988217346/NBzehjRi_normal.jpg,https://pbs.twimg.com/profile_banners/858593055808598016/1613741192,"放開彼此心中矛盾 理想一起去追 同舟人世相隨 無畏更無懼

獅子山下同係中國人  We are all Chinese beneath the Lion Rock",,,Sun Apr 30 08:05:11 +0000 2017,44255,1195,4011,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/YanyuTAN4,YanyuTAN4,1.51203E+18,Yanyu TAN,https://pbs.twimg.com/profile_images/1512028340882120707/wEFrGMxl_normal.jpg,,,,,Thu Apr 07 11:23:43 +0000 2022,0,1,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/yuyuan05504519,yuyuan05504519,1.51199E+18,YuyUan,https://pbs.twimg.com/profile_images/1511990732285915137/0JWk2sup_normal.jpg,https://pbs.twimg.com/profile_banners/1511990499896221697/1649330541,,,,Thu Apr 07 08:53:31 +0000 2022,0,3,1,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/Pluto8033_,Pluto8033_,1.51191E+18,to Plu,https://pbs.twimg.com/profile_images/1512027053637337089/KMyoSeV1_normal.jpg,https://pbs.twimg.com/profile_banners/1511909795413909504/1649330345,一片空白,,,Thu Apr 07 03:32:55 +0000 2022,0,3,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/HuHu18011998,HuHu18011998,1.4463E+18,Hu,https://pbs.twimg.com/profile_images/1446296774310866974/M59EjEQu_normal.jpg,,,,,Fri Oct 08 02:09:22 +0000 2021,3,52,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/q43222755,q43222755,1.51203E+18,q,https://pbs.twimg.com/profile_images/1512026439952269318/qY45VvvJ_normal.jpg,,无,,,Thu Apr 07 11:15:56 +0000 2022,0,13,1,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/wuhu48832372,wuhu48832372,1.51203E+18,wuhu,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Thu Apr 07 11:18:25 +0000 2022,0,9,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/qM45Y0ej4nLLbAn,qM45Y0ej4nLLbAn,1.51203E+18,道九,https://pbs.twimg.com/profile_images/1512026516732866560/Xmw0MQsh_normal.jpg,,找朋友,,,Thu Apr 07 11:15:54 +0000 2022,0,3,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/gulang2767,gulang2767,1.51202E+18,孤狼,https://pbs.twimg.com/profile_images/1512022145773150215/btG5Kb7M_normal.jpg,,,,,Thu Apr 07 10:49:41 +0000 2022,0,14,1,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/Hamid2727H,Hamid2727H,1.42703E+18,Hamid Tariq,https://pbs.twimg.com/profile_images/1451827646422151171/RplVU_Wl_normal.jpg,,🇵🇰,,"Sydney, New South Wales",Sun Aug 15 22:09:09 +0000 2021,1,140,30,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/ChenMr168,ChenMr168,1.50037E+18,Chenjunling,https://pbs.twimg.com/profile_images/1500366091326918668/gAfGy5g7_normal.jpg,,,,,Sun Mar 06 07:01:35 +0000 2022,0,4,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/wuTzpadte99lwmz,wuTzpadte99lwmz,1.51203E+18,卢本伟,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Thu Apr 07 11:11:47 +0000 2022,0,12,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/zhangmin77li,zhangmin77li,2672243863,zhangmin,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Wed Jul 23 06:15:53 +0000 2014,1,196,18,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/NicoJonessss,NicoJonessss,1.51202E+18,Nico Jones,https://pbs.twimg.com/profile_images/1512021409056243719/Tv_97gz__normal.jpg,,Nothing else,,,Thu Apr 07 10:54:07 +0000 2022,0,13,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/Nero47043972,Nero47043972,1.51203E+18,N er o,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Thu Apr 07 11:11:50 +0000 2022,0,62,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/NebojsaTatomir,NebojsaTatomir,1.51169E+18,Nebojsa Tatomir,https://pbs.twimg.com/profile_images/1511690219870986248/tLPlCKRn_normal.jpg,https://pbs.twimg.com/profile_banners/1511689397518934021/1649280000,"writer, screenwriter, producer, a former member of parliament",,Belgrade,Wed Apr 06 12:57:45 +0000 2022,0,36,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/handengtang,handengtang,1.44417E+18,寒灯,https://pbs.twimg.com/profile_images/1454793222086008847/tPgEKEhf_normal.jpg,https://pbs.twimg.com/profile_banners/1444174618693095427/1640077473,"落叶🍃他乡树，寒灯🏮独夜人。                           
            ⚠︎老衲不念经🙏、不坐禅、不吃斋、不论政☭、不说史❂；👉风花🌸雪月🌙， 喝酒🍺吃肉🥩、砥砺前行👣浪迹天涯。",,,Sat Oct 02 05:37:32 +0000 2021,771,816,342,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/meikadeer,meikadeer,1.33753E+18,王泉,https://pbs.twimg.com/profile_images/1512020082326577160/zz4ITmtG_normal.jpg,,,,,Fri Dec 11 23:07:48 +0000 2020,0,18,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/cgw66678619,cgw66678619,1.49141E+18,永不放弃,https://pbs.twimg.com/profile_images/1507691049119932416/eBFHEx7T_normal.jpg,,玩转币圈,,,Wed Feb 09 13:47:27 +0000 2022,1,12,75,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/Yuan65303592,Yuan65303592,1.51199E+18,Yuan,https://pbs.twimg.com/profile_images/1511989418034601984/N3Ag_yTf_normal.jpg,,简单,,,Thu Apr 07 08:32:07 +0000 2022,0,13,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/vP4CArwZtUeUbY6,vP4CArwZtUeUbY6,1.51202E+18,李哈哈,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Thu Apr 07 11:07:56 +0000 2022,0,6,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:16.673Z
https://twitter.com/qNCyMWyqoOixuPg,qNCyMWyqoOixuPg,1.51202E+18,123,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Thu Apr 07 11:08:09 +0000 2022,0,1,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/tudhkkhcjgcgj,tudhkkhcjgcgj,1.51202E+18,胡珊珊,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,娱乐,,,Thu Apr 07 11:06:24 +0000 2022,0,0,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/hilalalahoo,hilalalahoo,1.51202E+18,hilalalahoo_,https://pbs.twimg.com/profile_images/1512023861596164096/NLzY71ss_normal.jpg,https://pbs.twimg.com/profile_banners/1512023203102994434/1649329586,,,,Thu Apr 07 11:03:31 +0000 2022,0,4,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/edgar_cheuk,edgar_cheuk,8.97797E+17,Edgar Cheuk,https://pbs.twimg.com/profile_images/949098655331450881/TyN8GkjB_normal.jpg,,,,,Wed Aug 16 12:28:49 +0000 2017,0,13,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/Poi09405180,Poi09405180,1.47894E+18,Poi,https://pbs.twimg.com/profile_images/1478937148779012099/KV6UAy4__normal.jpg,,Poi,,,Thu Jan 06 03:50:48 +0000 2022,0,27,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/linlin844826221,linlin844826221,1.51202E+18,林林,https://pbs.twimg.com/profile_images/1512023299244449792/UVHO5eyV_normal.jpg,,我爱生气,,,Thu Apr 07 10:56:21 +0000 2022,0,3,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/CLmvKBkEkSfGUNN,CLmvKBkEkSfGUNN,1.51202E+18,钱朵朵,https://pbs.twimg.com/profile_images/1512023738459459590/ppi8F6mF_normal.jpg,,🐶,,,Thu Apr 07 11:04:05 +0000 2022,0,2,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/stavel000,stavel000,1.50989E+18,李忠蒴,https://pbs.twimg.com/profile_images/1509887391804575744/hGwKGnD9_normal.png,,嗨嗨嗨,,,Fri Apr 01 13:36:20 +0000 2022,0,10,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/ge6663,ge6663,1.51188E+18,牛ge666,https://pbs.twimg.com/profile_images/1511880938556620800/7p-oAw7O_normal.jpg,https://pbs.twimg.com/profile_banners/1511879228266283008/1649295479,From China    A boy,,,Thu Apr 07 01:31:51 +0000 2022,0,16,1,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/CeciliaYuan6,CeciliaYuan6,1.51202E+18,Cecilia Yuan,https://pbs.twimg.com/profile_images/1512023717571792898/02O2CPDL_normal.jpg,,哼,,,Thu Apr 07 11:02:53 +0000 2022,0,5,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/haichengxing1,haichengxing1,1.51202E+18,Haicheng Xing,https://pbs.twimg.com/profile_images/1512023104662683657/ZkTqSsNG_normal.png,,1111,,,Thu Apr 07 11:02:54 +0000 2022,0,3,1,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/BFkob0bdtUT4Yap,BFkob0bdtUT4Yap,1.51202E+18,jacky wang,https://pbs.twimg.com/profile_images/1512020502860414984/Wy77uGpB_normal.jpg,https://pbs.twimg.com/profile_banners/1512020178342932480/1649329945,I just want to…..,,,Thu Apr 07 10:51:31 +0000 2022,0,4,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/Lily54452485,Lily54452485,1.51202E+18,Lily,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Thu Apr 07 11:01:48 +0000 2022,0,3,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/DTorosik,DTorosik,1.51202E+18,Torosik d,https://pbs.twimg.com/profile_images/1512020478805770244/Gsj_D3il_normal.png,,,,,Thu Apr 07 10:52:28 +0000 2022,0,7,1,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/zhouxxxxx0112,zhouxxxxx0112,1.51202E+18,周鑫,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Thu Apr 07 11:01:22 +0000 2022,0,5,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/ABender84,ABender84,1.51135E+18,Alexander Bender,https://pbs.twimg.com/profile_images/1511347226928467970/fYkUZshS_normal.png,,,,,Tue Apr 05 14:17:12 +0000 2022,1,16,21,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/GautamChawat,GautamChawat,1.47284E+18,gautam chawat,https://pbs.twimg.com/profile_images/1472836780671991808/y1yB-mFy_normal.jpg,https://pbs.twimg.com/profile_banners/1472835687393095681/1648362380,"गौ रक्षा ओर सेवा, हिंदुत्व रक्षा, बीजेपी",,India,Mon Dec 20 07:47:11 +0000 2021,907,3131,597,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/zhenzhu59376807,zhenzhu59376807,1.51202E+18,珍珠,https://pbs.twimg.com/profile_images/1512021752594849792/IUdOGWjD_normal.jpg,,姐轻度,,,Thu Apr 07 10:56:42 +0000 2022,0,32,2,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/alex981123,alex981123,1.51202E+18,chenxue,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Thu Apr 07 10:59:55 +0000 2022,0,1,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/jiang71108751,jiang71108751,1.51202E+18,江,https://pbs.twimg.com/profile_images/1512021764666142721/iI28nk4e_normal.jpg,,六边形战士,,,Thu Apr 07 10:57:20 +0000 2022,0,2,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.520Z
https://twitter.com/fudaidang1,fudaidang1,1.49933E+18,福袋党,https://pbs.twimg.com/profile_images/1499329187944931328/mQbzREc6_normal.jpg,,,,,Thu Mar 03 10:21:34 +0000 2022,0,6,1,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.895Z
https://twitter.com/hmaDwXNLLBZ9EJR,hmaDwXNLLBZ9EJR,1.51202E+18,刘强,https://pbs.twimg.com/profile_images/1512021613033627650/IRDBcZ7a_normal.png,,,,,Thu Apr 07 10:56:59 +0000 2022,1,11,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.895Z
https://twitter.com/Just_Dodid,Just_Dodid,1.51201E+18,di Do,https://pbs.twimg.com/profile_images/1512012770283122690/-U_wXCRy_normal.png,,,,,Thu Apr 07 10:21:50 +0000 2022,0,7,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.895Z
https://twitter.com/jamesJiangdong,jamesJiangdong,1.51202E+18,huang zhixing,https://pbs.twimg.com/profile_images/1512020950380081155/YrNosH9b_normal.png,,james,,,Thu Apr 07 10:54:21 +0000 2022,0,18,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.895Z
https://twitter.com/Annita74408824,Annita74408824,1.41919E+18,Annita,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Sun Jul 25 07:08:05 +0000 2021,0,17,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.895Z
https://twitter.com/RoStonej583,RoStonej583,1900975495,Jessica Stone,https://pbs.twimg.com/profile_images/686572535014506496/kV_sQvpb_normal.jpg,https://pbs.twimg.com/profile_banners/1900975495/1452526459,,,,Tue Sep 24 15:58:29 +0000 2013,0,40,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.895Z
https://twitter.com/zxnm2640,zxnm2640,1.44523E+18,zxnm,https://pbs.twimg.com/profile_images/1445227217982615562/ryZn3Zvy_normal.jpg,,无,,,Tue Oct 05 03:19:12 +0000 2021,1,22,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.895Z
https://twitter.com/CharleBatte,CharleBatte,307894935,BATTE CHARLES Ssseruyidde,https://pbs.twimg.com/profile_images/1480494923271057416/jzH01rL5_normal.jpg,https://pbs.twimg.com/profile_banners/307894935/1641812474,"Head of Programs - WIEN-U, UMAEU, Sourcing and Fundraising Officer - DII, Head of Programs - KAWIDA- Bulisa. Executive Director at African Investments Consult.",,"Uganda, Kampala, East Africa ",Mon May 30 13:44:26 +0000 2011,191,2267,375,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.895Z
https://twitter.com/PeeleLiang,PeeleLiang,1.51202E+18,梁广成,https://pbs.twimg.com/profile_images/1512020234315567110/hs_w6sZR_normal.png,,,,,Thu Apr 07 10:51:30 +0000 2022,0,3,0,FALSE,FALSE,FALSE,https://twitter.com/spokespersonCHN,2022-04-07T11:24:17.895Z
